epoch,step,test_loss,test_mape,test_r2,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
47,6767,,,,0.015954209491610527,,0.0064726416021585464,,0.9535201787948608,,,,
48,6799,,,,,0.03424900025129318,,0.008780885487794876,,0.9296491742134094,,,
48,6849,,,,,0.027655571699142456,,0.008061220869421959,,0.8655164241790771,,,
48,6899,,,,,0.013883229345083237,,0.006527609191834927,,0.9697633385658264,,,
48,6908,,,,,,,,,,0.015856433659791946,0.006662415340542793,0.9549128413200378
48,6908,,,,0.015906905755400658,,0.006500963121652603,,0.9536411762237549,,,,
49,6949,,,,,0.012766568921506405,,0.005826438777148724,,0.9448471069335938,,,
49,6999,,,,,0.026329483836889267,,0.006858490407466888,,0.8696139454841614,,,
49,7049,,,,,0.008120628073811531,,0.004858723375946283,,0.9809885621070862,,,
49,7049,,,,,,,,,,0.01781158708035946,0.007352708838880062,0.9493534564971924
49,7049,,,,0.015506001189351082,,0.006377093493938446,,0.9548186659812927,,,,
50,7099,,,,,0.01572941057384014,,0.007217037491500378,,0.9520783424377441,,,
50,7149,,,,,0.009770865552127361,,0.005666495766490698,,0.9733800292015076,,,
50,7190,,,,,,,,,,0.016787879168987274,0.0066323368810117245,0.9522643089294434
50,7190,,,,0.01563730277121067,,0.006501816678792238,,0.954425036907196,,,,
51,7191,0.01669907011091709,0.006461636163294315,0.9527158141136169,,,,,,,,,
